-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,36,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,0,-1,-1,0,0,0,-1,0,77,78,78,78,79,0,0,0,0,77,78,79,0,0,11,11,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,8,-1,-1,-1,-1,-1,61,18,-1,17,18,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,11,-1,0,11,11,11,0,11,-1,-1,-1,-1,-1,11,11,11,-1,-1,-1,-1,1,-1,11,11,-1,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,4,-1,-1,-1,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,17,18,39,40,40,41,18,18,19,-1,-1,17,-1,-1,-1,7,-1,-1,-1,-1,-1
-1,-1,0,11,0,11,11,-1,11,-1,11,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,0,-1,-1,11,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,14,-1,2,-1,-1,2,-1,13,14,-1,-1,4,4,15,-1,27,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,61,-1,18,-1,-1,-1,-1,-1,-1,-1,17,18,-1,-1,-1,17,-1,-1,6,-1,17,18,39,41,18,18,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,36,-1,-1,-1,-1,-1,11,11,-1,-1,-1,0,-1,36,-1,11,0,-1,25,-1,-1,-1,-1,-1,2,-1,2,13,13,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,15,15,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,61,4,39,40,40,41,4,-1,-1,-1,-1,4,-1,4,-1,-1,18,18,17,18,40,18,18,-1,-1,-1,-1,-1,-1,-1,-1,17,6,6,17,6,19,17,-1,-1,17,8,-1,-1,-1,-1
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,11,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,11,-1,-1,-1,11,2,2,-1,13,13,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,15,-1,-1,-1,4,-1,4,4,-1,-1,15,-1,61,61,5,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,19,-1,-1,-1,-1,19,-1,-1,6,-1,61,61,-1,18,-1,17,-1,-1,-1,17,17,-1,18,-1,-1,-1,18,-1,-1,-1
-1,-1,0,0,-1,0,0,-1,0,0,-1,-1,-1,0,11,-1,0,0,0,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,14,11,11,11,-1,-1,-1,-1,-1,-1,-1,-1,2,0,-1,-1,11,11,2,-1,-1,-1,-1,-1,-1,4,15,-1,15,15,-1,4,15,4,4,4,15,-1,-1,61,-1,4,4,4,4,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,6,6,18,17,-1,-1,-1,28,-1,17,17,-1,-1,18,-1,-1,-1,-1,-1,-1
-1,12,11,11,-1,11,11,-1,-1,11,0,12,-1,11,11,0,-1,11,-1,0,0,0,0,0,11,11,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,13,13,3,2,2,-1,-1,-1,2,-1,-1,3,13,-1,-1,14,13,13,-1,-1,-1,61,-1,-1,16,-1,-1,15,15,-1,15,15,15,15,16,15,4,4,4,4,-1,15,15,16,15,4,-1,-1,-1,-1,-1,-1,-1,-1,18,-1,28,-1,-1,-1,17,17,19,-1,18,6,6,6,6,-1,-1,-1,-1,17,6,-1,28,61,-1,-1
0,0,11,11,-1,11,11,-1,-1,11,-1,-1,-1,11,11,-1,-1,-1,-1,11,11,11,11,11,11,11,0,0,0,0,-1,24,24,24,-1,-1,24,24,13,14,13,13,13,13,13,24,24,24,-1,-1,24,13,13,-1,-1,13,3,-1,24,24,4,4,4,-1,15,4,-1,15,15,-1,-1,15,15,15,15,15,5,15,15,-1,-1,15,15,-1,-1,-1,4,4,4,4,6,6,6,6,8,-1,-1,-1,6,6,17,17,17,-1,17,17,-1,17,17,-1,-1,-1,-1,-1,-1,6,6,18,18,18
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
